id,text,speaker,turn,emotion_major,emotion_minor,situation,gender,age,environment,cluster_l1,cluster_l2,text_length,session_id,length_quartile
44530_2_human,나는 정신질환을 가지고 이렇게 힘든데 다른 사람들은 잘 지내는 것 같아 열등감이 느껴져.,human,2,분노,방어적인,학교폭력/따돌림,남성,청소년,,emotion_분노,emotion_분노_situation_학교폭력/따돌림,49,44530,very_long
22811_1_human,요즘 회사에서 은퇴하라는 눈치를 주는 것 같아. 난 아직 은퇴할 나이는 아니라고 생각하는데,human,1,분노,좌절한,"재정,은퇴,노후준비",남성,중년,,emotion_분노,"emotion_분노_situation_재정,은퇴,노후준비",50,22811,very_long
15363_1_human,자식들이 집을 얻어줬는데 난방도 잘 안되고 월세도 비싸고 아주 마음에 안 들어.,human,1,분노,툴툴대는,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,44,15363,very_long
33489_3_human,내가 해야 하는 일이긴 한데 같이하면 좋을 것 같아서 부탁했지. 다음부터는 지시하지 말고 내가 해야겠어.,human,3,분노,노여워하는,"진로,취업,직장",여성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",58,33489,very_long
27999_3_human,다른 사람의 의견을 보조하는 것도 누군가는 꼭 해야 할 일이라고 생각하고 그냥 참고 하려고.,human,3,분노,방어적인,"직장, 업무 스트레스",남성,중년,,emotion_분노,"emotion_분노_situation_직장, 업무 스트레스",51,27999,very_long
40922_3_human,얼마 전 어깨를 다쳐서 의사가 조심하랬는데 말 안 듣고 무리했다가 이제 다시는 골프채를 잡지 못할 거래.,human,3,분노,노여워하는,"건강,죽음",남성,노년,,emotion_분노,"emotion_분노_situation_건강,죽음",58,40922,very_long
11274_2_human,이미 몇 차례 이별했던 상황이라 이제 더는 지속하긴 어려울 것 같아. 이별을 예감했지만 힘드네.,human,2,분노,좌절한,"연애,결혼,출산",남성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",53,11274,very_long
33074_1_human,옆집 철이네는 퇴직금을 전부 사기 당해서 길바닥에 나앉을 지경이라지 뭐야. 사람이 욕심이 많을수록 쉽게 속는다니까.,human,1,분노,악의적인,"재정,은퇴,노후준비",여성,중년,,emotion_분노,"emotion_분노_situation_재정,은퇴,노후준비",64,33074,very_long
11416_2_human,난 지금 결혼 생각이 없어서 매번 친척 모임에 가면 결혼 얘기에 진절머리가 나.,human,2,분노,성가신,"연애,결혼,출산",남성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",44,11416,very_long
38224_3_human,나도 남들처럼 할아버지가 되어 잘 살고싶었는데 그러질 못해 나날히 낙담하고 있네.,human,3,분노,구역질 나는,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,45,38224,very_long
17840_3_human,내가 가져왔다는 것을 분명히 알려주고 이런 일이 다시 생기지 않도록 주의해달라고 말을 해야겠어.,human,3,분노,분노,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,53,17840,very_long
40314_2_human,분명한 의사 표현을 해야 함에도 우유부단한 성격 때문에 거절을 못 하고 자신만 힘들어질 때가 있어.,human,2,분노,구역질 나는,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,55,40314,very_long
571_1_human,날 괴롭히는 애들이 쉬는 시간마다 날 찾아와 괴롭히는데 그러지 않았으면 좋겠어.,human,1,분노,안달하는,학교폭력/따돌림,여성,청소년,,emotion_분노,emotion_분노_situation_학교폭력/따돌림,44,571,very_long
50867_2_human,퇴직금은 중간 정산하는 바람에 남들 다 받는 것도 못 받게 됐어. 그때 왜 그랬을까.,human,2,분노,툴툴대는,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,47,50867,very_long
46449_1_human,아들의 성적표가 나왔는데 성적이 이게 뭐냐고 소리치고 화를 내서 아들이 집을 나가버렸어.,human,1,분노,툴툴대는,대인관계,남성,청년,,emotion_분노,emotion_분노_situation_대인관계,49,46449,very_long
204_2_human,생일도 먼저 챙겨주고 연락도 자주 했는데 사람들의 반응이 뜨뜻미지근해. 나란 사람은 정말 매력이 없나 봐.,human,2,분노,좌절한,대인관계,남성,청년,,emotion_분노,emotion_분노_situation_대인관계,59,204,very_long
11792_2_human,시간도 약속도 제 마음대로 잡지 못해서 힘들었어. 그래서 새로운 사람 만나기가 쉽지 않아.,human,2,분노,방어적인,"연애,결혼,출산",여성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",50,11792,very_long
25644_2_human,환갑을 넘기니 지금껏 뭘 했나 싶고 결혼생활도 불만족스러우니 모든 게 다 분해 죽겠어.,human,2,분노,악의적인,"건강,죽음",여성,노년,,emotion_분노,"emotion_분노_situation_건강,죽음",48,25644,very_long
16911_2_human,이제는 모르는 전화번호로 연락이 오면 기분이 나쁠 지경이야. 친척이 돈을 빌려달랄까 봐.,human,2,분노,구역질 나는,"재정,은퇴,노후준비",여성,중년,,emotion_분노,"emotion_분노_situation_재정,은퇴,노후준비",49,16911,very_long
40028_2_human,내가 가장과 남편 구실을 변변히 못 해서 아내가 불만에 가득 차서 우리 관계가 안 좋거든.,human,2,분노,성가신,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,50,40028,very_long
6315_3_human,초코바를 먹으면 기분이 좋아지긴 해. 이번에도 초코바랑 단 음식들을 많이 먹었어.,human,3,분노,짜증내는,"진로,취업,직장",여성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",45,6315,very_long
42880_2_human,병이지만 나 자신이 너무 밉고 실망스러워. 내가 바라던 노년은 이런 것이 아니야.,human,2,분노,툴툴대는,대인관계,남성,노년,,emotion_분노,emotion_분노_situation_대인관계,45,42880,very_long
47215_1_human,자식들이 날 돌보는 걸 힘들어하는 걸 보니까 내가 왜 살아 있나 싶네. 마음이 아파.,human,1,분노,성가신,"건강,죽음",여성,노년,,emotion_분노,"emotion_분노_situation_건강,죽음",47,47215,very_long
27754_1_human,천식을 앓고 있던 형은 몇 달 전 형수와 이혼한 스트레스에 앓다가 혼자 죽었대.,human,1,분노,구역질 나는,대인관계,남성,노년,,emotion_분노,emotion_분노_situation_대인관계,44,27754,very_long
5819_1_human,나 입대 전에 친구가 소개팅을 시켜준다고 했거든. 그런데 연락이 없어. 날 갖고 논 것 아닐까?,human,1,분노,안달하는,대인관계,남성,청년,,emotion_분노,emotion_분노_situation_대인관계,53,5819,very_long
38920_2_human,그래. 지금도 여유가 없는데 곧 있으면 일도 못 하게 될 거고 정말 팍팍한 삶이 기다리고 있을 거야.,human,2,분노,안달하는,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,56,38920,very_long
45902_1_human,위암 수술로 병원에 입원한지도 벌써 한 달 째야. 엄마가 날 간호하시느라 너무 힘들어하셔.,human,1,분노,구역질 나는,대인관계,남성,청년,,emotion_분노,emotion_분노_situation_대인관계,50,45902,very_long
16135_3_human,요양병원을 나와서 아들과 떨어져 살 거야. 당분간 아들 얼굴을 보고 싶지 않아.,human,3,분노,분노,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,44,16135,very_long
41708_2_human,친척 어른 중에 나한테 가장 먼저 안기던 아이였는데 내가 정신이 오락가락하면서 몇 번 외면했더니 자기도 날 싫어해.,human,2,분노,구역질 나는,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,64,41708,very_long
43434_2_human,내 교육을 못 받게 하는데 반박도 못하는 내가 너무 싫어. 난 왜 이렇게 살지?,human,2,분노,분노,가족관계,여성,청소년,,emotion_분노,emotion_분노_situation_가족관계,44,43434,very_long
35825_2_human,그래. 지금까지 우리 아버지를 잊지 못했는데 어찌 새아버지를 받아 들여야 할지 모르겠어.,human,2,분노,방어적인,가족관계,여성,청소년,,emotion_분노,emotion_분노_situation_가족관계,49,35825,very_long
31242_1_human,아직 마감기한이 한참 남았는데 부장님이 벌써부터 재촉하고 난리야. 진짜 짜증나.,human,1,분노,성가신,"진로,취업,직장",여성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",44,31242,very_long
39034_3_human,선생님께 질문하면 왠지 귀찮아하며 대충 알려주는 느낌이야. 그럴 때는 빨리 못 알아들은 나 자신에게 실망하곤 해.,human,3,분노,툴툴대는,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,63,39034,very_long
1895_1_human,힘들게 들어온 회사가 기대한 만큼 좋지도 않고 내 직무와 상관없는 일을 시키네.,human,1,분노,툴툴대는,"진로,취업,직장",남성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",44,1895,very_long
17822_3_human,아들과 대화해서 상황이 잘 마무리 될 수 있도록 하고 좀 더 아들에게 신경을 써야겠어.,human,3,분노,구역질 나는,"대인관계(부부, 자녀)",남성,중년,,emotion_분노,"emotion_분노_situation_대인관계(부부, 자녀)",48,17822,very_long
10946_2_human,평생을 고생하며 자식 뒷바라지를 한 부모가 늙고 병들자 모른 체하는 경우가 많다고 해.,human,2,분노,구역질 나는,"재정,은퇴,노후준비",여성,중년,,emotion_분노,"emotion_분노_situation_재정,은퇴,노후준비",48,10946,very_long
18584_1_human,자식들한테 평생을 뒷바라지 하며 살았는데 취업을 해도 용돈도 안 줘. 속상하고 화나네.,human,1,분노,분노,"재정,은퇴,노후준비",여성,중년,,emotion_분노,"emotion_분노_situation_재정,은퇴,노후준비",48,18584,very_long
89_1_human,같이 일하는 동기가 일 처리를 이상하게 해서 내가 욕을 먹어. 그래서 너무 화가 나.,human,1,분노,악의적인,대인관계,남성,청년,,emotion_분노,emotion_분노_situation_대인관계,47,89,very_long
13104_1_human,남자 친구가 우연히 만난 친구들에게 나를 아는 지인이라고 소개를 하네. 어이없어서 화나.,human,1,분노,노여워하는,"연애,결혼,출산",여성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",49,13104,very_long
48514_2_human,독립하면 신경 쓸 게 많아질 것 같아서 하고 싶지 않은데 또 부모님께 죄송해서 고민이 돼.,human,2,분노,노여워하는,대인관계,여성,청년,,emotion_분노,emotion_분노_situation_대인관계,50,48514,very_long
12435_3_human,아직 준비가 안 된 것 같다는데 내가 봤을 때 준비가 안 된 건 자기 마음뿐이야.,human,3,분노,노여워하는,"연애,결혼,출산",남성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",45,12435,very_long
8112_2_human,내가 그동안 준비한 게 공정한 평가를 받지 못한 거 같기도 해서 화기도 하고 자신감도 떨어졌어.,human,2,분노,방어적인,"진로,취업,직장",남성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",53,8112,very_long
3912_2_human,일주일 안에는 통보가 오지 싶어서 이번 주까진 기다릴 텐데 아무래도 초조하고 조바심이 들어. 이미 몇 번의 면접을 보고서 합격을 하지 못한 상황이라서 더 그런 것 같아.,human,2,분노,안달하는,"진로,취업,직장",여성,청년,,emotion_분노,"emotion_분노_situation_진로,취업,직장",94,3912,very_long
32299_3_human,애가 공부할 시간도 없는데 틈만 나면 붓을 잡고 있으니 나도 화가 나서 그랬지. 아들한테 좀 미안한 마음은 있긴 한데 그렇다고 부모한테 그렇게 말을 하는 게 더 나쁜 거 아닌가?,human,3,분노,방어적인,"대인관계(부부, 자녀)",여성,중년,,emotion_분노,"emotion_분노_situation_대인관계(부부, 자녀)",99,32299,very_long
50926_2_human,내가 정신적인 문제가 있어서 그런지 생각보다 더 빨리 퇴직하게 되었어. 난 왜 이럴까?,human,2,분노,분노,재정,남성,노년,,emotion_분노,emotion_분노_situation_재정,48,50926,very_long
10558_1_human,내년 연봉 협상을 했는데 동결이야. 나를 포함한 몇 명만 그런 것 같아. 너무 화가 나.,human,1,분노,분노,"직장, 업무 스트레스",여성,중년,,emotion_분노,"emotion_분노_situation_직장, 업무 스트레스",49,10558,very_long
39898_3_human,그래서 내가 아내의 역할을 대신하고 있는데 너무 힘드네. 능력 있으면 사람을 쓸 텐데 그것도 아니고.,human,3,분노,짜증내는,"건강,죽음",남성,노년,,emotion_분노,"emotion_분노_situation_건강,죽음",56,39898,very_long
13316_1_human,남자 친구랑 헤어졌는데 아마 그는 나같이 잘해주는 사람 못 만날 거야. 화를 참을 수가 없어.,human,1,분노,악의적인,"연애,결혼,출산",여성,청년,,emotion_분노,"emotion_분노_situation_연애,결혼,출산",52,13316,very_long
40728_2_human,예전에 지인 말을 듣고 투자했던 걸 사기를 당해서 내가 이렇게 경제적으로 힘들게 살고 있거든.,human,2,분노,좌절한,재정,여성,노년,,emotion_분노,emotion_분노_situation_재정,52,40728,very_long
38905_3_human,부모를 학대하는 자식들을 보면 부모인 사람들이 얼마나 자책하겠어. 나도 부모라 그 심정을 알 거 같다는 거지.,human,3,분노,좌절한,대인관계,여성,노년,,emotion_분노,emotion_분노_situation_대인관계,61,38905,very_long
39947_2_human,왜 남들이 다 피하는 이런 일을 할 수밖에 없어서 눈치를 보며 살아야 하는지 나 자신이 한심해서 그러지.,human,2,분노,안달하는,"건강,죽음",남성,노년,,emotion_분노,"emotion_분노_situation_건강,죽음",58,39947,very_long
34378_2_human,하는 일 때문인지 허리가 안 좋았는데 병원에 가보니 휘었다고 하더라고. 바로 산재를 신청했어.,human,2,분노,구역질 나는,건강,남성,중년,,emotion_분노,emotion_분노_situation_건강,52,34378,very_long
